state,county,fips,lat,longitude
OK,Tulsa County,40143,36.14199829,96.02799988
OK,Wagoner County,40145,35.98799896,95.51200104
OK,Washington County,40147,36.70899963,95.89600372
OK,Washita County,40149,35.28300095,98.98999786
OK,Woods County,40151,36.73199844,98.9960022
OK,Woodward County,40153,36.48600006,99.28199768
OR,Baker County,41001,44.66799927,117.5139999
OR,Benton County,41003,44.5019989,123.4779968
OR,Clackamas County,41005,45.17200089,122.2809982
OR,Clatsop County,41007,46.03699875,123.6959991
OR,Columbia County,41009,45.94599915,123.0599976
OR,Coos County,41011,43.14400101,124.1429977
OR,Crook County,41013,44.12900162,120.3789978
OR,Curry County,41015,42.47299957,124.0970001
OR,Deschutes County,41017,44.00299835,120.9459991
OR,Douglas County,41019,43.32099915,123.1750031
OR,Gilliam County,41021,45.44100189,120.2070007
OR,Grant County,41023,44.47900009,118.9459991
OR,Harney County,41025,43.01800156,119.0439987
OR,Hood River County,41027,45.49300003,121.6790009
OR,Jackson County,41029,42.5019989,122.7559967
OR,Jefferson County,41031,44.61100006,121.1060028
OR,Josephine County,41033,42.38700104,123.5360031
OR,Klamath County,41035,42.80599976,121.5820007
OR,Lake County,41037,42.80599976,120.3440018
OR,Lane County,41039,43.86000061,122.9800034
OR,Lincoln County,41041,44.66199875,123.8560028
OR,Linn County,41043,44.49599838,122.4929962
OR,Malheur County,41045,43.20700073,117.5650024
OR,Marion County,41047,44.9659996,122.4300003
OR,Morrow County,41049,45.45899963,119.5820007
OR,Multnomah County,41051,45.57899857,122.3720016
OR,Polk County,41053,44.89699936,123.3980026
OR,Sherman County,41055,45.4129982,120.7109985
OR,Tillamook County,41057,45.4129982,123.6849976
OR,Umatilla County,41059,45.49900055,118.6999969
OR,Union County,41061,45.4070015,117.8919983
OR,Wallowa County,41063,45.53900146,117.3300018
OR,Wasco County,41065,45.25799942,121.0660019
OR,Washington County,41067,45.54999924,123.0999985
OR,Wheeler County,41069,44.68500137,120.0749969
OR,Yamhill County,41071,45.2519989,123.2949982
PA,Adams County,42001,39.89500046,77.23500061
PA,Allegheny County,42003,40.66899872,80.36299896
PA,Armstrong County,42005,40.85200119,79.45200348
PA,Beaver County,42007,40.6629982,80.33399963
PA,Bedford County,42009,40.02700043,78.47200012
PA,Berks County,42011,40.40499878,75.98600006
PA,Blair County,42013,40.52000046,78.3690033
PA,Bradford County,42015,41.76900101,76.51899719
PA,Bucks County,42017,40.33100128,75.10299683
PA,Butler County,42019,40.92100143,79.92199707
PA,Cambria County,42021,40.48500061,78.70200348
PA,Cameron County,42023,41.41899872,78.20300293
PA,Carbon County,42025,40.93199921,75.73400116
PA,Centre County,42027,40.94400024,77.75
PA,Chester County,42029,39.98099899,75.75099945
PA,Clarion County,42031,41.18999863,79.45200348
PA,Clearfield County,42033,40.97800064,78.42099762
PA,Clinton County,42035,41.25899887,77.6190033
PA,Columbia County,42037,41.04100037,76.42700195
PA,Crawford County,42039,41.67100143,80.06500244
PA,Cumberland County,42041,40.13600159,77.24099731
PA,Dauphin County,42043,40.38800049,76.77600098
PA,Delaware County,42045,39.93500137,75.40100098
PA,Elk County,42047,41.4129982,78.66699982
PA,Erie County,42049,42.06100082,80.06500244
PA,Fayette County,42051,39.92399979,79.64700317
PA,Forest County,42053,41.47600174,79.23400116
PA,Franklin County,42055,40.00400162,77.77899933
PA,Fulton County,42057,39.94100189,78.1230011
PA,Greene County,42059,39.86100006,80.22000122
PA,Huntingdon County,42061,40.39899826,77.96800232
PA,Indiana County,42063,40.65100098,79.12599945
PA,Jefferson County,42065,41.1269989,78.96499634
PA,Juniata County,42067,40.47900009,77.34400177
PA,Lackawanna County,42069,41.40200043,75.64800262
PA,Lancaster County,42071,40.01499939,76.3010025
PA,Lawrence County,42073,40.98899841,80.30599976
PA,Lebanon County,42075,40.37599945,76.35800171
PA,Lehigh County,42077,40.59999847,75.61299896
PA,Luzerne County,42079,41.16699982,75.96299744
PA,Lycoming County,42081,41.33300018,77.02300262
PA,McKean County,42083,41.8030014,78.58100128
PA,Mercer County,42085,41.2820015,80.26000214
PA,Mifflin County,42087,40.61100006,77.52100372
PA,Monroe County,42089,41.02999878,75.30999756
PA,Montgomery County,42091,40.20999908,75.35500336
PA,Montour County,42093,41.02999878,76.63300323
PA,Northampton County,42095,40.75500107,75.36699677
PA,Northumberland County,42097,40.89799881,76.66799927
PA,Perry County,42099,40.40499878,77.29199982
PA,Philadelphia County,42101,40.00400162,75.1210022
PA,Pike County,42103,41.34500122,75.02899933
PA,Potter County,42105,41.73400116,77.90499878
PA,Schuylkill County,42107,40.72000122,76.23200226
PA,Snyder County,42109,40.75999832,77.08000183
PA,Somerset County,42111,40.00400162,79.02799988
PA,Sullivan County,42113,41.43099976,76.51899719
PA,Susquehanna County,42115,41.81999969,75.80200195
PA,Tioga County,42117,41.76900101,77.24099731
PA,Union County,42119,40.97200012,77.08000183
PA,Venango County,42121,41.39599991,79.73899841
PA,Warren County,42123,41.80899811,79.26300049
PA,Washington County,42125,40.22200012,80.1969986
PA,Wayne County,42127,41.61399841,75.27500153
PA,Westmoreland County,42129,40.35300064,79.42299652
PA,Wyoming County,42131,41.51699829,76.00299835
PA,York County,42133,39.97499847,76.69000244
RI,Bristol County,44001,41.74599838,71.29299927
RI,Kent County,44003,41.68299866,71.59100342
RI,Newport County,44005,41.56200027,71.25299835
RI,Providence County,44007,41.87200165,71.55699921
RI,Washington County,44009,41.42499924,71.60800171
SC,Abbeville County,45001,34.25099945,82.49500275
SC,Aiken County,45003,33.53499985,81.60600281
SC,Allendale County,45005,32.93399811,81.34899902
SC,Anderson County,45007,34.51499939,82.65499878
SC,Bamberg County,45009,33.23199844,81.01100159
SC,Barnwell County,45011,33.29499817,81.47499847
SC,Beaufort County,45013,32.39500046,80.7009964
SC,Berkeley County,45015,33.1629982,79.90499878
SC,Calhoun County,45017,33.71900177,80.76999664
SC,Charleston County,45019,32.85300064,79.83599854
SC,Cherokee County,45021,35.01300049,81.61799622
SC,Chester County,45023,34.68099976,81.18199921
SC,Chesterfield County,45025,34.5890007,80.19100189
SC,Clarendon County,45027,33.69599915,80.20800018
SC,Colleton County,45029,32.83599854,80.69000244
SC,Darlington County,45031,34.30899811,79.97399902
SC,Dillon County,45033,34.42300034,79.35500336
SC,Dorchester County,45035,33.04199982,80.4489975
SC,Edgefield County,45037,33.75299835,81.90399933
SC,Fairfield County,45039,34.39500046,81.125
SC,Florence County,45041,34.05099869,79.69799805
SC,Georgetown County,45043,33.45500183,79.34300232
SC,Greenville County,45045,34.84199905,82.45400238
SC,Greenwood County,45047,34.18299866,82.09899902
SC,Hampton County,45049,32.79000092,81.1190033
SC,Horry County,45051,33.93600082,78.8730011
SC,Jasper County,45053,32.37200165,81.05599976
SC,Kershaw County,45055,34.34899902,80.58100128
SC,Lancaster County,45057,34.76699829,80.65499878
SC,Laurens County,45059,34.49200058,81.97899628
SC,Lee County,45061,34.18299866,80.24299622
SC,Lexington County,45063,33.92499924,81.29100037
SC,McCormick County,45065,33.8390007,82.32299805
SC,Marion County,45067,33.97600174,79.33799744
SC,Marlboro County,45069,34.54899979,79.68699646
SC,Newberry County,45071,34.3030014,81.6289978
SC,Oconee County,45073,34.76699829,83.07299805
SC,Orangeburg County,45075,33.44400024,80.7990036
SC,Pickens County,45077,34.86500168,82.71199799
SC,Richland County,45079,34.00500107,80.97599792
SC,Saluda County,45081,33.97600174,81.73799896
SC,Spartanburg County,45083,34.89300156,81.96199799
SC,Sumter County,45085,33.90800095,80.27100372
SC,Union County,45087,34.70399857,81.64099884
SC,Williamsburg County,45089,33.5929985,79.71600342
SC,York County,45091,34.99100113,81.18800354
SD,Aurora County,46003,43.71699905,98.56600189
SD,Beadle County,46005,44.41600037,98.27999878
SD,Bennett County,46007,43.19499969,101.6709976
SD,Bon Homme County,46009,43.00600052,97.89600372
SD,Brookings County,46011,44.36999893,96.79000092
SD,Brown County,46013,45.59000015,98.35399628
SD,Brule County,46015,43.71699905,99.0759964
SD,Buffalo County,46017,44.06600189,99.2480011
SD,Butte County,46019,44.89099884,103.5049973
SD,Campbell County,46021,45.76800156,100.1070023
SD,Charles Mix County,46023,43.16699982,98.69200134
SD,Clark County,46025,44.84500122,97.73500061
SD,Clay County,46027,42.89199829,96.98500061
SD,Codington County,46029,44.97700119,97.18499756
SD,Corson County,46031,45.71099854,101.1500015
SD,Custer County,46033,43.66500092,103.4300003
SD,Davison County,46035,43.67699814,98.14199829
SD,Day County,46037,45.3730011,97.60299683
SD,Deuel County,46039,44.75899887,96.66999817
SD,Dewey County,46041,45.10900116,100.8639984
SD,Douglas County,46043,43.34999847,98.41100311
SD,Edmunds County,46045,45.41799927,99.21299744
SD,Fall River County,46047,43.24100113,103.5279999
SD,Faulk County,46049,45.06900024,99.14499664
SD,Grant County,46051,45.14899826,96.84100342
SD,Gregory County,46053,43.24700165,99.01899719
SD,Haakon County,46055,44.36999893,101.5279999
SD,Hamlin County,46057,44.67399979,97.18499756
SD,Hand County,46059,44.54800034,99.00700378
SD,Hanson County,46061,43.67699814,97.78700256
SD,Harding County,46063,45.57899857,103.4929962
SD,Hughes County,46065,44.36999893,100.0899963
SD,Hutchinson County,46067,43.33300018,97.75800323
SD,Hyde County,46069,44.54800034,99.48799896
SD,Jackson County,46071,43.69400024,101.6029968
SD,Jerauld County,46073,44.06600189,98.6289978
SD,Jones County,46075,43.93999863,100.7030029
SD,Kingsbury County,46077,44.36999893,97.48899841
SD,Lake County,46079,44.02000046,97.12799835
SD,Lawrence County,46081,44.36999893,103.7509995
SD,Lincoln County,46083,43.29299927,96.68699646
SD,Lyman County,46085,43.85400009,99.82700348
SD,McCook County,46087,43.67699814,97.3690033
SD,McPherson County,46089,45.76800156,99.21900177
SD,Marshall County,46091,45.74499893,97.60299683
SD,Meade County,46093,44.58800125,102.7829971
SD,Mellette County,46095,43.61399841,100.7200012
SD,Miner County,46097,44.02000046,97.60900116
SD,Minnehaha County,46099,43.67699814,96.79000092
SD,Moody County,46101,44.02000046,96.66999817
SD,Pennington County,46103,44.10100174,103.0289993
SD,Perkins County,46105,45.49300003,102.4789963
SD,Potter County,46107,45.07500076,99.98699951
SD,Roberts County,46109,45.61899948,96.84700012
SD,Sanborn County,46111,44.02000046,98.08999634
SD,Shannon County,46113,43.34999847,102.5419998
SD,Spink County,46115,44.93700027,98.34799957
SD,Stanley County,46117,44.47299957,100.5309982
SD,Sully County,46119,44.72499847,100.1930008
SD,Todd County,46121,43.19499969,100.7149963
SD,Tripp County,46123,43.35599899,99.88400269
SD,Turner County,46125,43.29299927,97.16200256
SD,Union County,46127,42.78900146,96.62400055
SD,Walworth County,46129,45.41799927,100.0790024
SD,Yankton County,46135,42.98300171,97.39700317
SD,Ziebach County,46137,44.99399948,101.5680008
TN,Anderson County,47001,36.0909996,84.19000244
TN,Bedford County,47003,35.51800156,86.44200134
TN,Benton County,47005,36.0909996,88.07499695
TN,Bledsoe County,47007,35.56399918,85.16999817
TN,Blount County,47009,35.67200089,83.92700195
TN,Bradley County,47011,35.16799927,84.83799744
TN,Campbell County,47013,36.40599823,84.13899994
TN,Cannon County,47015,35.81000137,86.04699707
TN,Carroll County,47017,35.97000122,88.44200134
TN,Carter County,47019,36.3030014,82.13400269
TN,Cheatham County,47021,36.25099945,87.10099792
TN,Chester County,47023,35.41999817,88.60199738
TN,Claiborne County,47025,36.47499847,83.69799805
TN,Clay County,47027,36.51499939,85.54299927
TN,Cocke County,47029,35.9469986,83.10199738
TN,Coffee County,47031,35.49499893,86.06999969
TN,Crockett County,47033,35.8390007,89.12400055
TN,Cumberland County,47035,35.95899963,84.97499847
TN,Davidson County,47037,36.18799973,86.78600311
TN,Decatur County,47039,35.62099838,88.10399628
TN,DeKalb County,47041,35.98199844,85.84600067
TN,Dickson County,47043,36.14799881,87.36499786
TN,Dyer County,47045,36.04499817,89.44499969
TN,Fayette County,47047,35.1969986,89.41600037
TN,Fentress County,47049,36.33100128,84.90699768
TN,Franklin County,47051,35.16199875,86.09799957
TN,Gibson County,47053,36.00500107,88.94000244
TN,Giles County,47055,35.20800018,87.02100372
TN,Grainger County,47057,36.24499893,83.49099731
TN,Greene County,47059,36.17699814,82.87799835
TN,Grundy County,47061,35.37400055,85.71499634
TN,Hamblen County,47063,36.18799973,83.27400208
TN,Hamilton County,47065,35.22000122,85.20999908
TN,Hancock County,47067,36.49700165,83.15299988
TN,Hardeman County,47069,35.2140007,88.99199677
TN,Hardin County,47071,35.20800018,88.18399811
TN,Hawkins County,47073,36.41699982,82.9469986
TN,Haywood County,47075,35.60900116,89.28399658
TN,Henderson County,47077,35.61500168,88.39600372
TN,Henry County,47079,36.30799866,88.25800323
TN,Hickman County,47081,35.79800034,87.46199799
TN,Houston County,47083,36.27399826,87.74900055
TN,Humphreys County,47085,36.03900146,87.74900055
TN,Jackson County,47087,36.36600113,85.65699768
TN,Jefferson County,47089,36.03900146,83.4509964
TN,Johnson County,47091,36.43999863,81.81300354
TN,Knox County,47093,35.99300003,83.96700287
TN,Lake County,47095,36.3429985,89.48500061
TN,Lauderdale County,47097,35.7179985,89.65100098
TN,Lawrence County,47099,35.22000122,87.41100311
TN,Lewis County,47101,35.53499985,87.50800323
TN,Lincoln County,47103,35.18000031,86.58000183
TN,Loudon County,47105,35.75299835,84.37400055
TN,McMinn County,47107,35.44300079,84.6780014
TN,McNairy County,47109,35.18500137,88.5739975
TN,Macon County,47111,36.52600098,86.00700378
TN,Madison County,47113,35.61500168,88.84300232
TN,Marion County,47115,35.15100098,85.6230011
TN,Marshall County,47117,35.48899841,86.77999878
TN,Maury County,47119,35.63199997,87.06099701
TN,Meigs County,47121,35.51800156,84.81500244
TN,Monroe County,47123,35.41999817,84.24199677
TN,Montgomery County,47125,36.47999954,87.37599945
TN,Moore County,47127,35.26599884,86.39099884
TN,Morgan County,47129,36.13600159,84.62599945
TN,Obion County,47131,36.35400009,89.15799713
TN,Overton County,47133,36.3370018,85.30799866
TN,Perry County,47135,35.63199997,87.83499908
TN,Pickett County,47137,36.51499939,85.01000214
TN,Polk County,47139,35.13399887,84.53399658
TN,Putnam County,47141,36.13600159,85.4509964
TN,Rhea County,47143,35.61500168,84.93000031
TN,Roane County,47145,35.84400177,84.52300262
TN,Robertson County,47147,36.49700165,86.84300232
TN,Rutherford County,47149,35.86700058,86.41899872
TN,Scott County,47151,36.38299942,84.52300262
TN,Sequatchie County,47153,35.35699844,85.41699982
TN,Sevier County,47155,35.80400085,83.52600098
TN,Shelby County,47157,35.18500137,89.97200012
TN,Smith County,47159,36.25699997,85.96099854
TN,Stewart County,47161,36.51499939,87.82900238
TN,Sullivan County,47163,36.50299835,82.2539978
TN,Sumner County,47165,36.44599915,86.48200226
TN,Tipton County,47167,35.47200012,89.80500031
TN,Trousdale County,47169,36.38899994,86.13300323
TN,Unicoi County,47171,36.11399841,82.41400146
TN,Union County,47173,36.29100037,83.83499908
TN,Van Buren County,47175,35.6609993,85.4280014
TN,Warren County,47177,35.68399811,85.77200317
TN,Washington County,47179,36.26800156,82.5
TN,Wayne County,47181,35.24300003,87.80000305
TN,Weakley County,47183,36.27999878,88.73999786
TN,White County,47185,35.88999939,85.46800232
TN,Williamson County,47187,35.87900162,86.91799927
TN,Wilson County,47189,36.15399933,86.30500031
TX,Anderson County,48001,31.79299927,95.66100311
TX,Andrews County,48003,32.3030014,102.6399994
TX,Angelina County,48005,31.27799988,94.56700134
TX,Aransas County,48007,28.08099937,97.02500153
TX,Archer County,48009,33.61500168,98.68599701
TX,Armstrong County,48011,34.9679985,101.3560028
TX,Atascosa County,48013,28.92900085,98.4509964
TX,Austin County,48015,29.83399963,96.3259964
TX,Bailey County,48017,34.06800079,102.8290024
TX,Bandera County,48019,29.76499939,99.19100189
TX,Bastrop County,48021,30.10300064,97.33399963
TX,Baylor County,48023,33.61500168,99.21299744
TX,Bee County,48025,28.43600082,97.68900299
TX,Bell County,48027,31.03700066,97.48899841
TX,Bexar County,48029,29.42700005,98.46900177
TX,Blanco County,48031,30.21800041,98.36000061
TX,Borden County,48033,32.74499893,101.4309998
TX,Bosque County,48035,31.89699936,97.63800049
TX,Bowie County,48037,33.47800064,94.39499664
TX,Brazoria County,48039,29.20400047,95.46600342
TX,Brazos County,48041,30.65299988,96.37200165
TX,Brewster County,48043,29.95999908,103.0579987
TX,Briscoe County,48045,34.5320015,101.2070007
TX,Brooks County,48047,27.02099991,98.26200104
TX,Brown County,48049,31.77099991,98.93299866
TX,Burleson County,48051,30.51600075,96.6289978
TX,Burnet County,48053,30.72800064,98.14199829
TX,Caldwell County,48055,29.85099983,97.59799957
TX,Calhoun County,48057,28.41900063,96.60600281
TX,Callahan County,48059,32.29800034,99.37400055
TX,Cameron County,48061,26.21899986,97.52300262
TX,Camp County,48063,32.99100113,94.93299866
TX,Carson County,48065,35.40299988,101.3560028
TX,Cass County,48067,33.07699966,94.34899902
TX,Castro County,48069,34.5320015,102.262001
TX,Chambers County,48071,29.7140007,94.66400146
TX,Cherokee County,48073,31.78199959,95.16300201
TX,Childress County,48075,34.5320015,100.2050018
TX,Clay County,48077,33.79899979,98.18800354
TX,Cochran County,48079,33.60400009,102.822998
TX,Coke County,48081,31.89100075,100.5309982
TX,Coleman County,48083,31.77599907,99.45999908
TX,Collin County,48085,33.19100189,96.56600189
TX,Collingsworth County,48087,34.9620018,100.2679977
TX,Colorado County,48089,29.60499954,96.52600098
TX,Comal County,48091,29.81699944,98.31999969
TX,Comanche County,48093,31.97699928,98.56600189
TX,Concho County,48095,31.33499908,99.86100006
TX,Cooke County,48097,33.68399811,97.21399689
TX,Coryell County,48099,31.3920002,97.79799652
TX,Cottle County,48101,34.07400131,100.2559967
TX,Crane County,48103,31.36899948,102.5309982
TX,Crockett County,48105,30.68799973,101.6709976
TX,Crosby County,48107,33.61500168,101.2990036
TX,Culberson County,48109,31.32900047,104.4729996
TX,Dallam County,48111,36.27999878,102.5999985
TX,Dallas County,48113,32.76699829,96.77799988
TX,Dawson County,48115,32.74499893,101.9459991
TX,Deaf Smith County,48117,34.9679985,102.6050034
TX,Delta County,48119,33.35200119,95.58100128
TX,Denton County,48121,33.20899963,97.11599731
TX,DeWitt County,48123,29.10099983,97.29399872
TX,Dickens County,48125,33.61500168,100.7779999
TX,Dimmit County,48127,28.41900063,99.75800323
TX,Donley County,48129,34.9679985,100.8119965
TX,Duval County,48131,27.66200066,98.51399994
TX,Eastland County,48133,32.29800034,98.79499817
TX,Ector County,48135,31.86800003,102.5419998
TX,Edwards County,48137,29.95400047,100.2279968
TX,Ellis County,48139,32.30899811,96.73300171
TX,El Paso County,48141,31.69599915,106.237999
TX,Erath County,48143,32.21699905,98.20500183
TX,Falls County,48145,31.25499916,96.93900299
TX,Fannin County,48147,33.5929985,96.11399841
TX,Fayette County,48149,29.89100075,96.94499969
TX,Fisher County,48151,32.73899841,100.3990021
TX,Floyd County,48153,34.07400131,101.3050003
TX,Foard County,48155,33.98199844,99.76300049
TX,Fort Bend County,48157,29.52499962,95.75900269
TX,Franklin County,48159,33.17399979,95.21399689
TX,Freestone County,48161,31.71299934,96.14199829
TX,Frio County,48163,28.86599922,99.10500336
TX,Gaines County,48165,32.73899841,102.6340027
TX,Galveston County,48167,29.3409996,94.79599762
TX,Garza County,48169,33.18000031,101.2990036
TX,Gillespie County,48171,30.32099915,98.94400024
TX,Glasscock County,48173,31.86800003,101.5169983
TX,Goliad County,48175,28.625,97.47200012
TX,Gonzales County,48177,29.44400024,97.48899841
TX,Gray County,48179,35.40299988,100.8119965
TX,Grayson County,48181,33.6780014,96.66400146
TX,Gregg County,48183,32.51499939,94.78399658
TX,Grimes County,48185,30.54400063,95.98799896
TX,Guadalupe County,48187,29.61599922,97.97000122
TX,Hale County,48189,34.06800079,101.8259964
TX,Hall County,48191,34.5320015,100.6800003
TX,Hamilton County,48193,31.71899986,98.11299896
TX,Hansford County,48195,36.27999878,101.3560028
TX,Hardeman County,48197,34.31999969,99.73500061
TX,Hardin County,48199,30.32099915,94.40100098
TX,Harris County,48201,29.85700035,95.39199829
TX,Harrison County,48203,32.59000015,94.37200165
TX,Hartley County,48205,35.8390007,102.5999985
TX,Haskell County,48207,33.17399979,99.72899628
TX,Hays County,48209,30.05200005,98.00499725
TX,Hemphill County,48211,35.8390007,100.2679977
TX,Henderson County,48213,32.18299866,95.94200134
TX,Hidalgo County,48215,26.42499924,98.22200012
TX,Hill County,48217,31.98800087,97.09400177
TX,Hockley County,48219,33.60400009,102.3479996
TX,Hood County,48221,32.39500046,97.84400177
TX,Hopkins County,48223,33.16899872,95.58699799
TX,Houston County,48225,31.26099968,95.36299896
TX,Howard County,48227,32.3030014,101.4369965
TX,Hudspeth County,48229,31.31800079,105.4589996
TX,Hunt County,48231,33.1230011,96.07900238
TX,Hutchinson County,48233,35.8390007,101.3560028
TX,Irion County,48235,31.3010006,100.9840012
TX,Jack County,48237,33.23199844,98.17099762
TX,Jackson County,48239,28.96899986,96.62400055
TX,Jasper County,48241,30.6989994,94.16600037
TX,Jeff Davis County,48243,30.75600052,104.2099991
TX,Jefferson County,48245,29.87400055,94.14900208
TX,Jim Hogg County,48247,27.06699944,98.68599701
TX,Jim Wells County,48249,27.65699959,98.01000214
TX,Johnson County,48251,32.3429985,97.35099792
TX,Jones County,48253,32.73899841,99.87799835
TX,Karnes County,48255,28.94599915,97.88400269
TX,Kaufman County,48257,32.60100174,96.3030014
TX,Kendall County,48259,29.93099976,98.66899872
TX,Kenedy County,48261,26.94000053,97.63800049
TX,Kent County,48263,33.18000031,100.7779999
TX,Kerr County,48265,30.0340004,99.33999634
TX,Kimble County,48267,30.49900055,99.70600128
TX,King County,48269,33.61500168,100.2559967
TX,Kinney County,48271,29.35300064,100.4509964
TX,Kleberg County,48273,27.42200089,97.63800049
TX,Knox County,48275,33.61500168,99.73500061
TX,Lamar County,48277,33.63299942,95.58100128
TX,Lamb County,48279,34.06800079,102.3479996
TX,Lampasas County,48281,31.24900055,98.23400116
TX,La Salle County,48283,28.35000038,99.10500336
TX,Lavaca County,48285,29.34700012,96.94999695
TX,Lee County,48287,30.30400085,96.98500061
TX,Leon County,48289,31.29500008,95.98799896
TX,Liberty County,48291,30.18899918,94.80200195
TX,Limestone County,48293,31.51799965,96.58399963
TX,Lipscomb County,48295,36.27999878,100.2730026
TX,Live Oak County,48297,28.41900063,98.07299805
TX,Llano County,48299,30.70499992,98.65799713
TX,Loving County,48301,31.82799911,103.6539993
TX,Lubbock County,48303,33.61000061,101.8199997
TX,Lynn County,48305,33.17399979,101.8150024
TX,McCulloch County,48307,31.21500015,99.34500122
TX,McLennan County,48309,31.56999969,97.20200348
TX,McMullen County,48311,28.35000038,98.56600189
TX,Madison County,48313,30.95700073,95.93000031
TX,Marion County,48315,32.78499985,94.37200165
TX,Martin County,48317,32.3030014,101.9520035
TX,Mason County,48319,30.7159996,99.22499847
TX,Matagorda County,48321,28.93400002,95.93000031
TX,Maverick County,48323,28.6420002,100.3880005
TX,Medina County,48325,29.39299965,99.11000061
TX,Menard County,48327,30.89999962,99.79799652
TX,Midland County,48329,31.86800003,102.0319977
TX,Milam County,48331,30.77899933,96.96700287
TX,Mills County,48333,31.46699905,98.6289978
TX,Mitchell County,48335,32.3030014,100.9209976
TX,Montague County,48337,33.67300034,97.72899628
TX,Montgomery County,48339,30.36100006,95.46099854
TX,Moore County,48341,35.8390007,101.8949966
TX,Morris County,48343,33.1230011,94.73300171
TX,Motley County,48345,34.07400131,100.7779999
TX,Nacogdoches County,48347,31.5359993,94.63600159
TX,Navarro County,48349,32.06299973,96.47499847
TX,Newton County,48351,30.7159996,93.73000336
TX,Nolan County,48353,32.3030014,100.4049988
TX,Nueces County,48355,27.77700043,97.49500275
TX,Ochiltree County,48357,36.27999878,100.8180008
TX,Oldham County,48359,35.40299988,102.5999985
TX,Orange County,48361,30.10899925,93.91400146
TX,Palo Pinto County,48363,32.76200104,98.31400299
TX,Panola County,48365,32.18299866,94.26300049
TX,Parker County,48367,32.77899933,97.80400085
TX,Parmer County,48369,34.5320015,102.7829971
TX,Pecos County,48371,30.71100044,102.6800003
TX,Polk County,48373,30.81900024,94.87000275
TX,Potter County,48375,35.40299988,101.8949966
TX,Presidio County,48377,29.94300079,104.387001
TX,Rains County,48379,32.84799957,95.78099823
TX,Randall County,48381,34.9679985,101.8949966
TX,Reagan County,48383,31.36400032,101.5220032
TX,Real County,48385,29.85099983,99.80899811
TX,Red River County,48387,33.63299942,95.02500153
TX,Reeves County,48389,31.38100052,103.5559998
TX,Refugio County,48391,28.30999947,97.16200256
TX,Roberts County,48393,35.8390007,100.8119965
TX,Robertson County,48395,31.02599907,96.53199768
TX,Rockwall County,48397,32.89899826,96.40599823
TX,Runnels County,48399,31.82799911,99.97499847
TX,Rusk County,48401,32.11999893,94.72100067
TX,Sabine County,48403,31.3579998,93.8219986
TX,San Augustine County,48405,31.375,94.19400024
TX,San Jacinto County,48407,30.60199928,95.10500336
TX,San Patricio County,48409,28.00600052,97.51200104
TX,San Saba County,48411,31.20299911,98.76699829
TX,Schleicher County,48413,30.8939991,100.5370026
TX,Scurry County,48415,32.74499893,100.9150009
TX,Shackelford County,48417,32.73300171,99.35099792
TX,Shelby County,48419,31.77599907,94.16600037
TX,Sherman County,48421,36.27999878,101.8949966
TX,Smith County,48423,32.41199875,95.28900146
TX,Somervell County,48425,32.20000076,97.78099823
TX,Starr County,48427,26.52199936,98.7440033
TX,Stephens County,48429,32.73300171,98.83499908
TX,Sterling County,48431,31.8220005,101.0469971
TX,Stonewall County,48433,33.18000031,100.2509995
TX,Sutton County,48435,30.49900055,100.5370026
TX,Swisher County,48437,34.5320015,101.7340012
TX,Tarrant County,48439,32.77299881,97.28800201
TX,Taylor County,48441,32.3030014,99.88999939
TX,Terrell County,48443,30.21800041,102.1640015
TX,Terry County,48445,33.17399979,102.3359985
TX,Throckmorton County,48447,33.18000031,99.21299744
TX,Titus County,48449,33.18600082,94.96800232
TX,Tom Green County,48451,31.3920002,100.685997
TX,Travis County,48453,30.32099915,97.76999664
TX,Trinity County,48455,31.1060009,95.13999939
TX,Tyler County,48457,30.79100037,94.31500244
TX,Upshur County,48459,32.72200012,94.9280014
TX,Upton County,48461,31.36400032,102.0439987
TX,Uvalde County,48463,29.3579998,99.76300049
TX,Val Verde County,48465,29.76499939,101.2300034
TX,Van Zandt County,48467,32.59600067,95.76399994
TX,Victoria County,48469,28.8029995,96.97299957
TX,Walker County,48471,30.77899933,95.59200287
TX,Waller County,48473,29.98900032,95.98200226
TX,Ward County,48475,31.47299957,103.1900024
TX,Washington County,48477,30.21199989,96.44599915
TX,Webb County,48479,27.7310009,99.5059967
TX,Wharton County,48481,29.29500008,96.2460022
TX,Wheeler County,48483,35.40299988,100.2679977
TX,Wichita County,48485,34.01100159,98.68599701
TX,Wilbarger County,48487,34.11399841,99.21299744
TX,Willacy County,48489,26.48200035,97.59799957
TX,Williamson County,48491,30.6590004,97.60299683
TX,Wilson County,48493,29.15800095,98.06800079
TX,Winkler County,48495,31.86800003,103.064003
TX,Wise County,48497,33.2140007,97.64900208
TX,Wood County,48499,32.78499985,95.40899658
TX,Yoakum County,48501,33.17399979,102.8290024
TX,Young County,48503,33.17399979,98.68599701
TX,Zapata County,48505,26.91799927,99.20200348
TX,Zavala County,48507,28.86599922,99.75800323
UT,Beaver County,49001,38.36000061,113.2389984
UT,Box Elder County,49003,41.49900055,112.9589996
UT,Cache County,49005,41.70000076,111.8069992
UT,Carbon County,49007,39.64300156,110.6100006
UT,Daggett County,49009,40.82899857,109.5210037
UT,Davis County,49011,41.00099945,111.961998
UT,Duchesne County,49013,40.30799866,110.4380035
UT,Emery County,49015,39.10400009,110.6669998
